"","date","date_end","site","site_name","no2"
"269",2016-05-05 21:00:00,2016-05-05 22:00:00,"gib1","Rosia Road",17.2125
"270",2016-05-05 22:00:00,2016-05-05 23:00:00,"gib1","Rosia Road",17.2125
"271",2016-05-06 00:00:00,2016-05-06 01:00:00,"gib1","Rosia Road",1.9125
"272",2016-05-06 01:00:00,2016-05-06 02:00:00,"gib1","Rosia Road",1.9125
"273",2016-05-06 02:00:00,2016-05-06 03:00:00,"gib1","Rosia Road",7.65
"274",2016-05-06 03:00:00,2016-05-06 04:00:00,"gib1","Rosia Road",7.65
"275",2016-05-06 04:00:00,2016-05-06 05:00:00,"gib1","Rosia Road",1.9125
"276",2016-05-06 05:00:00,2016-05-06 06:00:00,"gib1","Rosia Road",11.475
"277",2016-05-06 06:00:00,2016-05-06 07:00:00,"gib1","Rosia Road",24.8625
"278",2016-05-06 07:00:00,2016-05-06 08:00:00,"gib1","Rosia Road",34.425
"279",2016-05-06 08:00:00,2016-05-06 09:00:00,"gib1","Rosia Road",26.775
"280",2016-05-06 09:00:00,2016-05-06 10:00:00,"gib1","Rosia Road",34.425
"281",2016-05-06 10:00:00,2016-05-06 11:00:00,"gib1","Rosia Road",30.6
"282",2016-05-06 11:00:00,2016-05-06 12:00:00,"gib1","Rosia Road",38.25
"283",2016-05-06 12:00:00,2016-05-06 13:00:00,"gib1","Rosia Road",49.725
"284",2016-05-06 13:00:00,2016-05-06 14:00:00,"gib1","Rosia Road",65.025
"285",2016-05-06 14:00:00,2016-05-06 15:00:00,"gib1","Rosia Road",51.6375
"286",2016-05-06 15:00:00,2016-05-06 16:00:00,"gib1","Rosia Road",82.2375
"287",2016-05-06 16:00:00,2016-05-06 17:00:00,"gib1","Rosia Road",57.375
"288",2016-05-06 17:00:00,2016-05-06 18:00:00,"gib1","Rosia Road",45.9
"289",2016-05-06 18:00:00,2016-05-06 19:00:00,"gib1","Rosia Road",45.9
"290",2016-05-06 19:00:00,2016-05-06 20:00:00,"gib1","Rosia Road",34.425
"291",2016-05-06 20:00:00,2016-05-06 21:00:00,"gib1","Rosia Road",45.9
"292",2016-05-06 21:00:00,2016-05-06 22:00:00,"gib1","Rosia Road",42.075
"293",2016-05-06 22:00:00,2016-05-06 23:00:00,"gib1","Rosia Road",36.3375
"294",2016-05-07 00:00:00,2016-05-07 01:00:00,"gib1","Rosia Road",34.425
"295",2016-05-07 01:00:00,2016-05-07 02:00:00,"gib1","Rosia Road",22.95
"296",2016-05-07 02:00:00,2016-05-07 03:00:00,"gib1","Rosia Road",26.775
"297",2016-05-07 03:00:00,2016-05-07 04:00:00,"gib1","Rosia Road",26.775
"298",2016-05-07 04:00:00,2016-05-07 05:00:00,"gib1","Rosia Road",19.125
"299",2016-05-07 05:00:00,2016-05-07 06:00:00,"gib1","Rosia Road",24.8625
"300",2016-05-07 06:00:00,2016-05-07 07:00:00,"gib1","Rosia Road",47.8125
"301",2016-05-07 07:00:00,2016-05-07 08:00:00,"gib1","Rosia Road",45.9
"302",2016-05-07 08:00:00,2016-05-07 09:00:00,"gib1","Rosia Road",34.425
"303",2016-05-07 09:00:00,2016-05-07 10:00:00,"gib1","Rosia Road",32.5125
"304",2016-05-07 10:00:00,2016-05-07 11:00:00,"gib1","Rosia Road",55.4625
"305",2016-05-07 11:00:00,2016-05-07 12:00:00,"gib1","Rosia Road",61.2
"306",2016-05-07 12:00:00,2016-05-07 13:00:00,"gib1","Rosia Road",51.6375
"307",2016-05-07 13:00:00,2016-05-07 14:00:00,"gib1","Rosia Road",51.6375
"308",2016-05-07 14:00:00,2016-05-07 15:00:00,"gib1","Rosia Road",53.55
"309",2016-05-07 15:00:00,2016-05-07 16:00:00,"gib1","Rosia Road",28.6875
"310",2016-05-07 16:00:00,2016-05-07 17:00:00,"gib1","Rosia Road",40.1625
"311",2016-05-07 17:00:00,2016-05-07 18:00:00,"gib1","Rosia Road",42.075
"312",2016-05-07 18:00:00,2016-05-07 19:00:00,"gib1","Rosia Road",49.725
"313",2016-05-07 19:00:00,2016-05-07 20:00:00,"gib1","Rosia Road",68.85
"314",2016-05-07 20:00:00,2016-05-07 21:00:00,"gib1","Rosia Road",55.4625
"315",2016-05-07 21:00:00,2016-05-07 22:00:00,"gib1","Rosia Road",47.8125
"316",2016-05-07 22:00:00,2016-05-07 23:00:00,"gib1","Rosia Road",19.125
"317",2016-05-08 00:00:00,2016-05-08 01:00:00,"gib1","Rosia Road",40.1625
"318",2016-05-08 01:00:00,2016-05-08 02:00:00,"gib1","Rosia Road",1.9125
"319",2016-05-08 02:00:00,2016-05-08 03:00:00,"gib1","Rosia Road",1.9125
"320",2016-05-08 03:00:00,2016-05-08 04:00:00,"gib1","Rosia Road",3.825
"321",2016-05-08 04:00:00,2016-05-08 05:00:00,"gib1","Rosia Road",0
"322",2016-05-08 05:00:00,2016-05-08 06:00:00,"gib1","Rosia Road",1.9125
"323",2016-05-08 06:00:00,2016-05-08 07:00:00,"gib1","Rosia Road",3.825
"324",2016-05-08 07:00:00,2016-05-08 08:00:00,"gib1","Rosia Road",1.9125
"325",2016-05-08 08:00:00,2016-05-08 09:00:00,"gib1","Rosia Road",7.65
"326",2016-05-08 09:00:00,2016-05-08 10:00:00,"gib1","Rosia Road",5.7375
"327",2016-05-08 10:00:00,2016-05-08 11:00:00,"gib1","Rosia Road",26.775
"328",2016-05-08 11:00:00,2016-05-08 12:00:00,"gib1","Rosia Road",66.9375
"329",2016-05-08 12:00:00,2016-05-08 13:00:00,"gib1","Rosia Road",63.1125
"330",2016-05-08 13:00:00,2016-05-08 14:00:00,"gib1","Rosia Road",65.025
"331",2016-05-08 14:00:00,2016-05-08 15:00:00,"gib1","Rosia Road",45.9
"332",2016-05-08 15:00:00,2016-05-08 16:00:00,"gib1","Rosia Road",51.6375
"333",2016-05-08 16:00:00,2016-05-08 17:00:00,"gib1","Rosia Road",42.075
"334",2016-05-08 17:00:00,2016-05-08 18:00:00,"gib1","Rosia Road",61.2
"335",2016-05-08 18:00:00,2016-05-08 19:00:00,"gib1","Rosia Road",74.5875
"336",2016-05-08 19:00:00,2016-05-08 20:00:00,"gib1","Rosia Road",63.1125
"337",2016-05-08 20:00:00,2016-05-08 21:00:00,"gib1","Rosia Road",47.8125
"338",2016-05-08 21:00:00,2016-05-08 22:00:00,"gib1","Rosia Road",32.5125
"339",2016-05-08 22:00:00,2016-05-08 23:00:00,"gib1","Rosia Road",24.8625
"340",2016-05-09 00:00:00,2016-05-09 01:00:00,"gib1","Rosia Road",17.2125
"341",2016-05-09 01:00:00,2016-05-09 02:00:00,"gib1","Rosia Road",7.65
"342",2016-05-09 02:00:00,2016-05-09 03:00:00,"gib1","Rosia Road",5.7375
"343",2016-05-09 03:00:00,2016-05-09 04:00:00,"gib1","Rosia Road",11.475
"344",2016-05-09 04:00:00,2016-05-09 05:00:00,"gib1","Rosia Road",22.95
"345",2016-05-09 05:00:00,2016-05-09 06:00:00,"gib1","Rosia Road",7.65
"346",2016-05-09 06:00:00,2016-05-09 07:00:00,"gib1","Rosia Road",17.2125
"347",2016-05-09 07:00:00,2016-05-09 08:00:00,"gib1","Rosia Road",40.1625
"348",2016-05-09 08:00:00,2016-05-09 09:00:00,"gib1","Rosia Road",76.5
"349",2016-05-09 09:00:00,2016-05-09 10:00:00,"gib1","Rosia Road",57.375
"350",2016-05-09 10:00:00,2016-05-09 11:00:00,"gib1","Rosia Road",63.1125
"351",2016-05-09 11:00:00,2016-05-09 12:00:00,"gib1","Rosia Road",65.025
"352",2016-05-09 12:00:00,2016-05-09 13:00:00,"gib1","Rosia Road",76.5
"353",2016-05-09 13:00:00,2016-05-09 14:00:00,"gib1","Rosia Road",65.025
"354",2016-05-09 14:00:00,2016-05-09 15:00:00,"gib1","Rosia Road",70.7625
"355",2016-05-09 15:00:00,2016-05-09 16:00:00,"gib1","Rosia Road",65.025
"356",2016-05-09 16:00:00,2016-05-09 17:00:00,"gib1","Rosia Road",36.3375
"357",2016-05-09 17:00:00,2016-05-09 18:00:00,"gib1","Rosia Road",26.775
"358",NA,NA,"gib1","Rosia Road",21.0375
"359",2016-05-02 00:00:00,2016-05-02 01:00:00,"gib2","Bleak House",11.475
"360",2016-05-02 01:00:00,2016-05-02 02:00:00,"gib2","Bleak House",7.65
"361",2016-05-02 02:00:00,2016-05-02 03:00:00,"gib2","Bleak House",1.9125
"362",2016-05-02 03:00:00,2016-05-02 04:00:00,"gib2","Bleak House",5.7375
"363",2016-05-02 04:00:00,2016-05-02 05:00:00,"gib2","Bleak House",7.65
"364",2016-05-02 05:00:00,2016-05-02 06:00:00,"gib2","Bleak House",3.825
"365",2016-05-02 06:00:00,2016-05-02 07:00:00,"gib2","Bleak House",3.825
"366",2016-05-02 07:00:00,2016-05-02 08:00:00,"gib2","Bleak House",5.7375
"367",2016-05-02 08:00:00,2016-05-02 09:00:00,"gib2","Bleak House",3.825
"368",2016-05-02 09:00:00,2016-05-02 10:00:00,"gib2","Bleak House",1.9125
"369",2016-05-02 10:00:00,2016-05-02 11:00:00,"gib2","Bleak House",1.9125
"370",2016-05-02 11:00:00,2016-05-02 12:00:00,"gib2","Bleak House",1.9125
"371",2016-05-02 12:00:00,2016-05-02 13:00:00,"gib2","Bleak House",1.9125
"372",2016-05-02 13:00:00,2016-05-02 14:00:00,"gib2","Bleak House",1.9125
"373",2016-05-02 14:00:00,2016-05-02 15:00:00,"gib2","Bleak House",1.9125
"374",2016-05-02 15:00:00,2016-05-02 16:00:00,"gib2","Bleak House",1.9125
"375",2016-05-02 16:00:00,2016-05-02 17:00:00,"gib2","Bleak House",5.7375
"376",2016-05-02 17:00:00,2016-05-02 18:00:00,"gib2","Bleak House",5.7375
"377",2016-05-02 18:00:00,2016-05-02 19:00:00,"gib2","Bleak House",11.475
"378",2016-05-02 19:00:00,2016-05-02 20:00:00,"gib2","Bleak House",13.3875
"379",2016-05-02 20:00:00,2016-05-02 21:00:00,"gib2","Bleak House",19.125
"380",2016-05-02 21:00:00,2016-05-02 22:00:00,"gib2","Bleak House",26.775
"381",2016-05-02 22:00:00,2016-05-02 23:00:00,"gib2","Bleak House",22.95
"382",2016-05-03 00:00:00,2016-05-03 01:00:00,"gib2","Bleak House",13.3875
"383",2016-05-03 01:00:00,2016-05-03 02:00:00,"gib2","Bleak House",9.5625
"384",2016-05-03 02:00:00,2016-05-03 03:00:00,"gib2","Bleak House",7.65
"385",2016-05-03 03:00:00,2016-05-03 04:00:00,"gib2","Bleak House",5.7375
"386",2016-05-03 04:00:00,2016-05-03 05:00:00,"gib2","Bleak House",11.475
"387",2016-05-03 05:00:00,2016-05-03 06:00:00,"gib2","Bleak House",9.5625
"388",2016-05-03 06:00:00,2016-05-03 07:00:00,"gib2","Bleak House",7.65
"389",2016-05-03 07:00:00,2016-05-03 08:00:00,"gib2","Bleak House",9.5625
"390",2016-05-03 08:00:00,2016-05-03 09:00:00,"gib2","Bleak House",7.65
"391",2016-05-03 09:00:00,2016-05-03 10:00:00,"gib2","Bleak House",3.825
"392",2016-05-03 10:00:00,2016-05-03 11:00:00,"gib2","Bleak House",3.825
"393",2016-05-03 11:00:00,2016-05-03 12:00:00,"gib2","Bleak House",3.825
"394",2016-05-03 12:00:00,2016-05-03 13:00:00,"gib2","Bleak House",1.9125
"395",2016-05-03 13:00:00,2016-05-03 14:00:00,"gib2","Bleak House",3.825
"396",2016-05-03 14:00:00,2016-05-03 15:00:00,"gib2","Bleak House",3.825
"397",2016-05-03 15:00:00,2016-05-03 16:00:00,"gib2","Bleak House",5.7375
"398",2016-05-03 16:00:00,2016-05-03 17:00:00,"gib2","Bleak House",3.825
"399",2016-05-03 17:00:00,2016-05-03 18:00:00,"gib2","Bleak House",3.825
"400",2016-05-03 18:00:00,2016-05-03 19:00:00,"gib2","Bleak House",3.825
"401",2016-05-03 19:00:00,2016-05-03 20:00:00,"gib2","Bleak House",3.825
"402",2016-05-03 20:00:00,2016-05-03 21:00:00,"gib2","Bleak House",3.825
"403",2016-05-03 21:00:00,2016-05-03 22:00:00,"gib2","Bleak House",5.7375
"404",2016-05-03 22:00:00,2016-05-03 23:00:00,"gib2","Bleak House",3.825
"405",2016-05-04 00:00:00,2016-05-04 01:00:00,"gib2","Bleak House",3.825
"406",2016-05-04 01:00:00,2016-05-04 02:00:00,"gib2","Bleak House",3.825
"407",2016-05-04 02:00:00,2016-05-04 03:00:00,"gib2","Bleak House",5.7375
"408",2016-05-04 03:00:00,2016-05-04 04:00:00,"gib2","Bleak House",5.7375
"409",2016-05-04 04:00:00,2016-05-04 05:00:00,"gib2","Bleak House",5.7375
"410",2016-05-04 05:00:00,2016-05-04 06:00:00,"gib2","Bleak House",5.7375
"411",2016-05-04 06:00:00,2016-05-04 07:00:00,"gib2","Bleak House",5.7375
"412",2016-05-04 07:00:00,2016-05-04 08:00:00,"gib2","Bleak House",9.5625
"413",2016-05-04 08:00:00,2016-05-04 09:00:00,"gib2","Bleak House",11.475
"414",2016-05-04 09:00:00,2016-05-04 10:00:00,"gib2","Bleak House",9.5625
"415",2016-05-04 10:00:00,2016-05-04 11:00:00,"gib2","Bleak House",11.475
"416",2016-05-04 11:00:00,2016-05-04 12:00:00,"gib2","Bleak House",9.5625
"417",2016-05-04 12:00:00,2016-05-04 13:00:00,"gib2","Bleak House",13.3875
"418",2016-05-04 13:00:00,2016-05-04 14:00:00,"gib2","Bleak House",9.5625
"419",2016-05-04 14:00:00,2016-05-04 15:00:00,"gib2","Bleak House",7.65
"420",2016-05-04 15:00:00,2016-05-04 16:00:00,"gib2","Bleak House",7.65
"421",2016-05-04 16:00:00,2016-05-04 17:00:00,"gib2","Bleak House",5.7375
"422",2016-05-04 17:00:00,2016-05-04 18:00:00,"gib2","Bleak House",5.7375
"423",2016-05-04 18:00:00,2016-05-04 19:00:00,"gib2","Bleak House",5.7375
"424",2016-05-04 19:00:00,2016-05-04 20:00:00,"gib2","Bleak House",7.65
"425",2016-05-04 20:00:00,2016-05-04 21:00:00,"gib2","Bleak House",7.65
"426",2016-05-04 21:00:00,2016-05-04 22:00:00,"gib2","Bleak House",5.7375
"427",2016-05-04 22:00:00,2016-05-04 23:00:00,"gib2","Bleak House",5.7375
"428",2016-05-05 00:00:00,2016-05-05 01:00:00,"gib2","Bleak House",5.7375
"429",2016-05-05 01:00:00,2016-05-05 02:00:00,"gib2","Bleak House",5.7375
"430",2016-05-05 02:00:00,2016-05-05 03:00:00,"gib2","Bleak House",5.7375
"431",2016-05-05 03:00:00,2016-05-05 04:00:00,"gib2","Bleak House",3.825
"432",2016-05-05 04:00:00,2016-05-05 05:00:00,"gib2","Bleak House",7.65
"433",2016-05-05 05:00:00,2016-05-05 06:00:00,"gib2","Bleak House",7.65
"434",2016-05-05 06:00:00,2016-05-05 07:00:00,"gib2","Bleak House",7.65
"435",2016-05-05 07:00:00,2016-05-05 08:00:00,"gib2","Bleak House",5.7375
"436",2016-05-05 08:00:00,2016-05-05 09:00:00,"gib2","Bleak House",5.7375
"437",2016-05-05 09:00:00,2016-05-05 10:00:00,"gib2","Bleak House",7.65
"438",2016-05-05 10:00:00,2016-05-05 11:00:00,"gib2","Bleak House",5.7375
"439",2016-05-05 11:00:00,2016-05-05 12:00:00,"gib2","Bleak House",7.65
"440",2016-05-05 12:00:00,2016-05-05 13:00:00,"gib2","Bleak House",7.65
"441",2016-05-05 13:00:00,2016-05-05 14:00:00,"gib2","Bleak House",9.5625
"442",2016-05-05 14:00:00,2016-05-05 15:00:00,"gib2","Bleak House",9.5625
"443",2016-05-05 15:00:00,2016-05-05 16:00:00,"gib2","Bleak House",9.5625
"444",2016-05-05 16:00:00,2016-05-05 17:00:00,"gib2","Bleak House",7.65
"445",2016-05-05 17:00:00,2016-05-05 18:00:00,"gib2","Bleak House",7.65
"446",2016-05-05 18:00:00,2016-05-05 19:00:00,"gib2","Bleak House",9.5625
"447",2016-05-05 19:00:00,2016-05-05 20:00:00,"gib2","Bleak House",9.5625
"448",2016-05-05 20:00:00,2016-05-05 21:00:00,"gib2","Bleak House",9.5625
"449",2016-05-05 21:00:00,2016-05-05 22:00:00,"gib2","Bleak House",11.475
"450",2016-05-05 22:00:00,2016-05-05 23:00:00,"gib2","Bleak House",11.475
"451",2016-05-06 00:00:00,2016-05-06 01:00:00,"gib2","Bleak House",3.825
"452",2016-05-06 01:00:00,2016-05-06 02:00:00,"gib2","Bleak House",11.475
"453",2016-05-06 02:00:00,2016-05-06 03:00:00,"gib2","Bleak House",22.95
"454",2016-05-06 03:00:00,2016-05-06 04:00:00,"gib2","Bleak House",15.3
"455",2016-05-06 04:00:00,2016-05-06 05:00:00,"gib2","Bleak House",13.3875
"456",2016-05-06 05:00:00,2016-05-06 06:00:00,"gib2","Bleak House",15.3
"457",2016-05-06 06:00:00,2016-05-06 07:00:00,"gib2","Bleak House",21.0375
"458",2016-05-06 07:00:00,2016-05-06 08:00:00,"gib2","Bleak House",11.475
"459",2016-05-06 08:00:00,2016-05-06 09:00:00,"gib2","Bleak House",5.7375
"460",2016-05-06 09:00:00,2016-05-06 10:00:00,"gib2","Bleak House",9.5625
"461",2016-05-06 10:00:00,2016-05-06 11:00:00,"gib2","Bleak House",11.475
"462",2016-05-06 11:00:00,2016-05-06 12:00:00,"gib2","Bleak House",17.2125
"463",2016-05-06 12:00:00,2016-05-06 13:00:00,"gib2","Bleak House",21.0375
"464",2016-05-06 13:00:00,2016-05-06 14:00:00,"gib2","Bleak House",13.3875
"465",2016-05-06 14:00:00,2016-05-06 15:00:00,"gib2","Bleak House",9.5625
"466",2016-05-06 15:00:00,2016-05-06 16:00:00,"gib2","Bleak House",9.5625
"467",2016-05-06 16:00:00,2016-05-06 17:00:00,"gib2","Bleak House",11.475
"468",2016-05-06 17:00:00,2016-05-06 18:00:00,"gib2","Bleak House",13.3875
"469",2016-05-06 18:00:00,2016-05-06 19:00:00,"gib2","Bleak House",7.65
"470",2016-05-06 19:00:00,2016-05-06 20:00:00,"gib2","Bleak House",30.6
"471",2016-05-06 20:00:00,2016-05-06 21:00:00,"gib2","Bleak House",30.6
"472",2016-05-06 21:00:00,2016-05-06 22:00:00,"gib2","Bleak House",22.95
"473",2016-05-06 22:00:00,2016-05-06 23:00:00,"gib2","Bleak House",34.425
"474",2016-05-07 00:00:00,2016-05-07 01:00:00,"gib2","Bleak House",15.3
"475",2016-05-07 01:00:00,2016-05-07 02:00:00,"gib2","Bleak House",19.125
"476",2016-05-07 02:00:00,2016-05-07 03:00:00,"gib2","Bleak House",9.5625
"477",2016-05-07 03:00:00,2016-05-07 04:00:00,"gib2","Bleak House",15.3
"478",2016-05-07 04:00:00,2016-05-07 05:00:00,"gib2","Bleak House",17.2125
"479",2016-05-07 05:00:00,2016-05-07 06:00:00,"gib2","Bleak House",19.125
"480",2016-05-07 06:00:00,2016-05-07 07:00:00,"gib2","Bleak House",21.0375
"481",2016-05-07 07:00:00,2016-05-07 08:00:00,"gib2","Bleak House",24.8625
"482",2016-05-07 08:00:00,2016-05-07 09:00:00,"gib2","Bleak House",30.6
"483",2016-05-07 09:00:00,2016-05-07 10:00:00,"gib2","Bleak House",24.8625
"484",2016-05-07 10:00:00,2016-05-07 11:00:00,"gib2","Bleak House",7.65
"485",2016-05-07 11:00:00,2016-05-07 12:00:00,"gib2","Bleak House",13.3875
"486",2016-05-07 12:00:00,2016-05-07 13:00:00,"gib2","Bleak House",21.0375
"487",2016-05-07 13:00:00,2016-05-07 14:00:00,"gib2","Bleak House",24.8625
"488",2016-05-07 14:00:00,2016-05-07 15:00:00,"gib2","Bleak House",17.2125
"489",2016-05-07 15:00:00,2016-05-07 16:00:00,"gib2","Bleak House",13.3875
"490",2016-05-07 16:00:00,2016-05-07 17:00:00,"gib2","Bleak House",22.95
"491",2016-05-07 17:00:00,2016-05-07 18:00:00,"gib2","Bleak House",13.3875
"492",2016-05-07 18:00:00,2016-05-07 19:00:00,"gib2","Bleak House",17.2125
"493",2016-05-07 19:00:00,2016-05-07 20:00:00,"gib2","Bleak House",22.95
"494",2016-05-07 20:00:00,2016-05-07 21:00:00,"gib2","Bleak House",24.8625
"495",2016-05-07 21:00:00,2016-05-07 22:00:00,"gib2","Bleak House",13.3875
"496",2016-05-07 22:00:00,2016-05-07 23:00:00,"gib2","Bleak House",17.2125
"497",2016-05-08 00:00:00,2016-05-08 01:00:00,"gib2","Bleak House",36.3375
"498",2016-05-08 01:00:00,2016-05-08 02:00:00,"gib2","Bleak House",0
"499",2016-05-08 02:00:00,2016-05-08 03:00:00,"gib2","Bleak House",5.7375
"500",2016-05-08 03:00:00,2016-05-08 04:00:00,"gib2","Bleak House",5.7375
"501",2016-05-08 04:00:00,2016-05-08 05:00:00,"gib2","Bleak House",15.3
"502",2016-05-08 05:00:00,2016-05-08 06:00:00,"gib2","Bleak House",9.5625
"503",2016-05-08 06:00:00,2016-05-08 07:00:00,"gib2","Bleak House",7.65
"504",2016-05-08 07:00:00,2016-05-08 08:00:00,"gib2","Bleak House",3.825
"505",2016-05-08 08:00:00,2016-05-08 09:00:00,"gib2","Bleak House",3.825
"506",2016-05-08 09:00:00,2016-05-08 10:00:00,"gib2","Bleak House",5.7375
"507",2016-05-08 10:00:00,2016-05-08 11:00:00,"gib2","Bleak House",11.475
"508",2016-05-08 11:00:00,2016-05-08 12:00:00,"gib2","Bleak House",13.3875
"509",2016-05-08 12:00:00,2016-05-08 13:00:00,"gib2","Bleak House",9.5625
"510",2016-05-08 13:00:00,2016-05-08 14:00:00,"gib2","Bleak House",9.5625
"511",2016-05-08 14:00:00,2016-05-08 15:00:00,"gib2","Bleak House",11.475
"512",2016-05-08 15:00:00,2016-05-08 16:00:00,"gib2","Bleak House",9.5625
"513",2016-05-08 16:00:00,2016-05-08 17:00:00,"gib2","Bleak House",21.0375
"514",2016-05-08 17:00:00,2016-05-08 18:00:00,"gib2","Bleak House",22.95
"515",2016-05-08 18:00:00,2016-05-08 19:00:00,"gib2","Bleak House",15.3
"516",2016-05-08 19:00:00,2016-05-08 20:00:00,"gib2","Bleak House",19.125
"517",2016-05-08 20:00:00,2016-05-08 21:00:00,"gib2","Bleak House",22.95
"518",2016-05-08 21:00:00,2016-05-08 22:00:00,"gib2","Bleak House",34.425
"519",2016-05-08 22:00:00,2016-05-08 23:00:00,"gib2","Bleak House",22.95
"520",2016-05-09 00:00:00,2016-05-09 01:00:00,"gib2","Bleak House",15.3
"521",2016-05-09 01:00:00,2016-05-09 02:00:00,"gib2","Bleak House",26.775
"522",2016-05-09 02:00:00,2016-05-09 03:00:00,"gib2","Bleak House",13.3875
"523",2016-05-09 03:00:00,2016-05-09 04:00:00,"gib2","Bleak House",17.2125
"524",2016-05-09 04:00:00,2016-05-09 05:00:00,"gib2","Bleak House",7.65
"525",2016-05-09 05:00:00,2016-05-09 06:00:00,"gib2","Bleak House",9.5625
"526",2016-05-09 06:00:00,2016-05-09 07:00:00,"gib2","Bleak House",9.5625
"527",2016-05-09 07:00:00,2016-05-09 08:00:00,"gib2","Bleak House",19.125
"528",2016-05-09 08:00:00,2016-05-09 09:00:00,"gib2","Bleak House",13.3875
"529",2016-05-09 09:00:00,2016-05-09 10:00:00,"gib2","Bleak House",11.475
"530",2016-05-09 10:00:00,2016-05-09 11:00:00,"gib2","Bleak House",9.5625
"531",2016-05-09 11:00:00,2016-05-09 12:00:00,"gib2","Bleak House",5.7375
"532",2016-05-09 12:00:00,2016-05-09 13:00:00,"gib2","Bleak House",7.65
"533",2016-05-09 13:00:00,2016-05-09 14:00:00,"gib2","Bleak House",7.65
"534",2016-05-09 14:00:00,2016-05-09 15:00:00,"gib2","Bleak House",11.475
"535",2016-05-09 15:00:00,2016-05-09 16:00:00,"gib2","Bleak House",11.475
"536",2016-05-09 16:00:00,2016-05-09 17:00:00,"gib2","Bleak House",5.7375
"537",2016-05-09 17:00:00,2016-05-09 18:00:00,"gib2","Bleak House",7.65
"538",NA,NA,"gib2","Bleak House",15.3
